session_id,user_id,timestamp,device_type,action,price,product_category,purchase
1581,372,2023-07-20 15:43:55,Tablet,browse,824.6,fashion,0
1582,402,2023-10-12 00:35:23,Desktop,click,1791.87,books,0
1583,443,2023-03-18 17:29:53,Mobile,browse,333.51,home,0
1584,490,2023-02-28 22:15:22,Desktop,add_to_cart,1991.08,home,1
1585,615,2023-05-06 07:03:36,Mobile,browse,246.52,fashion,0
1586,273,2023-04-19 00:30:14,Mobile,click,39.75,electronics,0
1587,526,2023-08-12 21:48:57,Mobile,click,1781.14,home,1
1588,159,2023-10-05 13:57:38,Desktop,click,497.46,electronics,0
1589,152,2023-03-09 04:35:08,Mobile,browse,1462.1,books,0
1590,620,2023-03-10 23:39:26,Mobile,add_to_cart,1623.92,fashion,1
1591,188,2023-06-14 21:55:16,Desktop,click,1719.38,electronics,0
1592,98,2023-11-01 09:54:59,Desktop,click,1983.27,electronics,0
1593,131,2023-06-11 12:52:15,Desktop,browse,595.14,home,0
1594,171,2023-12-31 13:00:06,Desktop,click,1423.38,electronics,0
1595,183,2023-12-08 21:37:33,Mobile,add_to_cart,239.65,electronics,0
1596,364,2023-11-05 17:42:48,Desktop,click,819.55,books,0
1597,39,2023-12-09 09:55:39,Desktop,add_to_cart,1697.46,fashion,1
1598,527,2023-02-11 09:39:45,Mobile,click,741.64,home,0
1599,497,2023-12-20 08:53:00,Desktop,browse,1186.28,home,0
1600,516,2023-04-19 23:36:56,Mobile,browse,1012.51,electronics,0
1601,349,2023-02-20 00:26:49,Desktop,browse,1295.44,books,0
1602,397,2023-09-07 18:24:13,Tablet,click,1946.06,electronics,0
1603,722,2023-12-07 23:44:41,Mobile,add_to_cart,120.91,electronics,0
1604,161,2023-01-21 07:49:01,Mobile,browse,1152.18,home,0
1605,16,2023-10-27 08:20:09,Desktop,click,1727.43,electronics,0
1606,493,2023-05-19 01:53:02,Mobile,click,967.95,electronics,0
1607,426,2023-12-25 07:12:13,Desktop,click,166.27,books,0
1608,108,2023-11-20 21:25:54,Desktop,browse,1125.47,home,0
1609,450,2023-04-02 02:18:27,Desktop,browse,670.83,fashion,0
1610,311,2023-10-07 21:04:34,Mobile,browse,318.33,books,0
1611,739,2023-05-05 10:39:06,Desktop,browse,1699.58,books,0
1612,170,2023-04-21 14:06:12,Mobile,browse,1047.98,books,0
1613,546,2023-12-20 20:01:24,Desktop,browse,1867.22,home,0
1614,414,2023-05-19 11:09:09,Desktop,click,1613.97,electronics,0
1615,251,2023-09-30 07:38:46,Mobile,browse,1389.01,fashion,0
1616,759,2023-04-09 23:48:32,Desktop,purchase,20.0,home,1
1617,781,2023-09-09 19:01:17,Mobile,browse,861.37,electronics,0
1618,141,2023-12-04 01:34:55,Desktop,browse,403.0,books,0
1619,274,2023-04-14 10:52:49,Mobile,browse,1822.49,home,0
1620,416,2023-08-02 13:19:07,Mobile,browse,357.42,electronics,0
1621,608,2023-09-06 13:07:04,Desktop,add_to_cart,579.26,fashion,1
1622,739,2023-06-01 12:44:25,Desktop,browse,1038.51,fashion,0
1623,39,2023-09-07 07:05:53,Mobile,purchase,534.09,electronics,1
1624,29,2023-10-02 16:46:50,Mobile,add_to_cart,427.63,home,0
1625,477,2023-06-14 06:53:36,Desktop,click,1202.21,books,0
1626,318,2023-12-07 15:17:06,Desktop,click,186.97,electronics,0
1627,245,2023-01-08 14:05:05,Mobile,click,125.75,books,0
1628,748,2023-10-11 17:12:02,Mobile,browse,750.77,fashion,0
1629,697,2023-01-05 20:31:54,Desktop,click,1444.12,electronics,0
1630,272,2023-05-25 00:31:21,Desktop,browse,1114.07,fashion,0
1631,440,2023-04-11 10:59:27,Desktop,browse,851.52,books,0
1632,748,2023-06-13 13:09:25,Mobile,click,1135.85,books,1
1633,239,2023-05-27 22:00:11,Desktop,click,737.25,electronics,0
1634,377,2023-03-05 19:28:42,Tablet,add_to_cart,1872.93,electronics,0
1635,266,2023-04-01 06:56:46,Desktop,browse,119.26,electronics,0
1636,359,2023-04-27 11:26:38,Desktop,add_to_cart,1350.05,fashion,0
1637,340,2023-12-20 06:20:31,Mobile,browse,1783.65,books,0
1638,389,2023-09-24 04:34:19,Tablet,browse,1609.73,books,0
1639,577,2023-11-06 09:00:43,Mobile,browse,376.24,fashion,0
1640,689,2023-06-22 11:45:16,Desktop,click,598.89,electronics,0
1641,3,2023-02-16 17:54:46,Mobile,browse,1436.93,home,0
1642,429,2023-05-20 01:37:57,Mobile,click,177.7,electronics,0
1643,142,2023-09-03 10:59:13,Desktop,add_to_cart,1625.6,home,0
1644,376,2023-05-29 01:22:02,Desktop,click,1440.62,home,0
1645,670,2023-09-03 01:18:06,Desktop,click,1461.92,fashion,0
1646,324,2023-01-05 09:06:06,Desktop,add_to_cart,209.48,books,1
1647,146,2023-07-03 22:12:23,Tablet,add_to_cart,1438.34,books,1
1648,293,2023-01-20 08:53:26,Desktop,click,1362.84,books,0
1649,665,2023-02-15 08:43:42,Tablet,browse,1663.54,books,0
1650,432,2023-01-12 03:23:25,Mobile,add_to_cart,92.78,fashion,1
1651,705,2023-03-11 06:32:07,Mobile,click,55.99,home,0
1652,585,2023-01-17 05:07:23,Mobile,browse,752.28,books,0
1653,399,2023-05-27 04:35:24,Desktop,browse,306.09,home,0
1654,344,2023-06-03 07:50:02,Desktop,add_to_cart,1121.19,fashion,0
1655,140,2023-10-31 18:12:32,Desktop,browse,1835.52,electronics,0
1656,187,2023-04-18 12:49:02,Mobile,purchase,789.04,fashion,1
1657,61,2023-08-24 17:08:12,Desktop,browse,1691.45,books,0
1658,380,2023-11-04 22:53:04,Mobile,add_to_cart,10.48,electronics,0
1659,710,2023-12-18 05:47:35,Desktop,browse,345.34,fashion,0
1660,440,2023-03-11 23:15:47,Desktop,click,70.54,fashion,0
1661,319,2023-07-02 16:46:12,Desktop,add_to_cart,663.01,home,0
1662,302,2023-09-07 06:58:15,Tablet,click,1817.3,fashion,0
1663,344,2023-08-16 10:45:24,Mobile,click,202.93,electronics,1
1664,11,2023-04-12 13:40:41,Desktop,browse,1216.76,fashion,0
1665,62,2023-03-16 14:26:43,Mobile,browse,908.48,books,0
1666,226,2023-08-04 18:59:39,Desktop,browse,1877.55,home,0
1667,153,2023-07-22 04:26:12,Tablet,click,253.81,electronics,1
1668,711,2023-07-11 06:22:07,Mobile,browse,431.94,electronics,0
1669,564,2023-09-06 18:30:30,Desktop,browse,68.79,fashion,0
1670,772,2023-08-30 14:32:27,Mobile,click,873.53,books,1
1671,571,2023-06-28 23:56:50,Desktop,click,562.89,home,0
1672,584,2023-08-07 19:18:38,Tablet,add_to_cart,1741.11,electronics,0
1673,660,2023-03-23 12:34:43,Desktop,browse,1213.83,home,0
1674,575,2023-04-02 22:35:26,Mobile,browse,1232.04,fashion,0
1675,310,2023-06-24 03:23:25,Desktop,purchase,1068.5,books,1
1676,243,2023-08-27 03:32:28,Mobile,browse,192.78,fashion,0
1677,493,2023-09-17 05:51:37,Mobile,add_to_cart,895.59,home,1
1678,366,2023-12-31 00:51:32,Mobile,add_to_cart,1999.02,fashion,1
1679,330,2023-06-12 14:48:31,Mobile,add_to_cart,1672.11,home,0
1680,107,2023-02-17 06:18:12,Mobile,browse,1787.98,electronics,0
1681,226,2023-11-25 06:37:42,Desktop,add_to_cart,1648.22,electronics,0
1682,218,2023-11-24 22:05:07,Desktop,add_to_cart,215.05,fashion,0
1683,753,2023-04-26 22:15:52,Desktop,click,462.62,electronics,0
1684,506,2023-12-03 19:34:29,Tablet,browse,16.21,home,0
1685,259,2023-12-03 01:22:06,Desktop,browse,613.99,electronics,0
1686,774,2023-08-13 01:06:09,Mobile,browse,226.13,books,0
1687,517,2023-12-18 09:55:33,Mobile,click,950.86,books,0
1688,773,2023-11-24 19:24:15,Desktop,click,1357.48,fashion,0
1689,54,2023-05-27 11:35:43,Desktop,browse,1750.27,fashion,0
1690,47,2023-03-04 11:04:36,Desktop,click,1500.94,fashion,0
1691,727,2023-10-21 05:38:43,Desktop,browse,1877.79,fashion,0
1692,689,2023-11-19 04:33:48,Desktop,click,117.26,home,0
1693,521,2023-11-21 09:36:18,Desktop,purchase,34.24,home,1
1694,99,2023-01-13 17:49:00,Mobile,browse,1326.06,books,0
1695,20,2023-07-08 23:17:09,Tablet,browse,585.81,home,0
1696,753,2023-10-14 01:46:04,Desktop,browse,514.47,electronics,0
1697,573,2023-07-27 09:49:09,Desktop,click,668.47,books,0
1698,490,2023-04-24 00:11:31,Desktop,add_to_cart,546.89,fashion,0
1699,419,2023-01-22 18:27:47,Mobile,purchase,1027.76,fashion,1
1700,690,2023-12-15 12:44:56,Mobile,browse,885.9,home,0
1701,62,2023-08-02 15:51:02,Desktop,purchase,1029.73,books,1
1702,145,2023-06-20 22:09:22,Desktop,browse,1348.7,home,0
1703,216,2023-11-19 03:51:01,Mobile,click,780.39,home,1
1704,3,2023-02-23 17:45:28,Mobile,browse,510.1,home,0
1705,160,2023-10-25 23:07:11,Desktop,add_to_cart,340.74,books,0
1706,739,2023-11-16 11:29:07,Mobile,click,705.45,fashion,0
1707,781,2023-05-06 00:52:01,Desktop,click,1486.19,electronics,1
1708,120,2023-10-04 23:16:33,Desktop,add_to_cart,1515.84,fashion,0
1709,89,2023-07-23 07:49:24,Mobile,browse,1337.14,books,0
1710,329,2023-07-13 07:04:51,Mobile,browse,475.72,fashion,0
1711,580,2023-06-18 16:27:02,Desktop,add_to_cart,1180.29,fashion,1
1712,357,2023-06-01 06:26:05,Tablet,browse,1145.67,electronics,0
1713,610,2023-02-04 01:02:28,Desktop,browse,973.69,fashion,0
1714,267,2023-07-03 07:22:33,Mobile,click,1104.46,fashion,0
1715,617,2023-10-13 16:46:20,Desktop,click,988.66,fashion,0
1716,323,2023-02-26 12:18:51,Mobile,browse,1135.26,home,0
1717,635,2023-08-10 10:59:20,Tablet,browse,1433.86,books,0
1718,541,2023-10-30 14:57:45,Desktop,browse,228.16,books,0
1719,649,2023-06-12 12:58:06,Tablet,click,1501.76,electronics,0
1720,195,2023-01-19 21:05:10,Mobile,add_to_cart,280.41,home,0
1721,738,2023-09-21 01:17:55,Mobile,purchase,142.59,home,1
1722,332,2023-10-09 18:31:46,Desktop,click,1952.4,fashion,0
1723,170,2023-04-23 21:39:46,Mobile,browse,1914.41,books,0
1724,521,2023-11-23 21:10:16,Mobile,purchase,130.27,electronics,1
1725,463,2023-01-30 02:47:48,Desktop,click,892.07,home,0
1726,40,2023-05-15 15:07:40,Tablet,browse,380.63,fashion,0
1727,537,2023-03-08 12:53:38,Desktop,purchase,975.84,electronics,1
1728,261,2023-03-06 07:16:46,Desktop,add_to_cart,1662.05,home,0
1729,395,2023-10-19 00:04:47,Mobile,add_to_cart,1901.72,electronics,0
1730,226,2023-01-25 06:12:17,Mobile,add_to_cart,1272.16,home,1
1731,124,2023-02-06 05:44:26,Mobile,browse,714.27,electronics,0
1732,38,2023-01-01 00:19:21,Desktop,browse,1210.62,home,0
1733,328,2023-02-06 10:45:51,Tablet,click,630.88,home,0
1734,251,2023-05-21 22:47:43,Desktop,browse,1820.55,electronics,0
1735,176,2023-08-20 04:05:58,Desktop,click,1742.1,home,0
1736,602,2023-05-16 18:16:20,Desktop,add_to_cart,1120.88,home,1
1737,454,2023-07-07 00:52:58,Mobile,add_to_cart,656.35,home,1
1738,37,2023-05-08 08:50:31,Tablet,click,593.85,electronics,1
1739,316,2023-07-20 00:36:16,Mobile,add_to_cart,76.5,electronics,1
1740,688,2023-05-07 09:20:54,Mobile,add_to_cart,1633.48,home,0
1741,796,2023-09-14 07:23:47,Desktop,click,906.26,home,0
1742,593,2023-06-13 14:35:50,Mobile,browse,657.01,electronics,0
1743,114,2023-02-04 12:28:30,Desktop,browse,947.51,fashion,0
1744,40,2023-07-13 16:10:51,Desktop,browse,1639.29,home,0
1745,301,2023-07-10 09:50:22,Desktop,browse,257.98,fashion,0
1746,224,2023-04-14 03:19:44,Mobile,browse,1716.74,electronics,0
1747,318,2023-01-23 17:03:06,Mobile,browse,1796.04,home,0
1748,349,2023-09-22 23:08:11,Mobile,click,1893.95,fashion,0
1749,115,2023-10-17 01:58:55,Desktop,purchase,801.0,electronics,1
1750,698,2023-09-17 00:05:20,Desktop,browse,442.11,fashion,0
1751,323,2023-12-24 06:01:24,Mobile,add_to_cart,753.55,books,0
1752,568,2023-03-16 15:31:53,Desktop,click,672.5,electronics,1
1753,40,2023-12-21 06:04:49,Mobile,browse,360.55,books,0
1754,40,2023-03-13 13:34:59,Mobile,purchase,1218.46,electronics,1
1755,749,2023-09-16 02:59:30,Desktop,click,958.48,electronics,1
1756,289,2023-07-07 10:55:21,Tablet,browse,1732.74,home,0
1757,262,2023-06-22 23:52:42,Mobile,add_to_cart,73.9,books,1
1758,216,2023-10-17 11:36:17,Desktop,browse,1291.3,books,0
1759,147,2023-02-14 12:50:50,Mobile,click,1528.27,books,0
1760,336,2023-03-02 20:17:14,Desktop,browse,1521.38,electronics,0
1761,168,2023-03-24 11:08:50,Mobile,add_to_cart,1773.29,books,0
1762,92,2023-05-03 22:45:31,Mobile,click,1460.78,books,0
1763,353,2023-12-24 13:42:26,Tablet,click,1856.34,home,0
1764,571,2023-01-16 00:42:17,Mobile,browse,671.99,fashion,0
1765,571,2023-03-07 23:32:42,Desktop,click,1011.39,fashion,0
1766,681,2023-05-25 04:13:36,Mobile,add_to_cart,38.02,books,0
1767,781,2023-06-11 23:22:29,Desktop,click,23.85,books,0
1768,363,2023-08-22 00:50:09,Mobile,click,487.85,books,0
1769,557,2023-05-24 08:08:47,Mobile,click,210.61,books,1
1770,345,2023-12-24 03:56:49,Desktop,add_to_cart,527.82,fashion,0
1771,693,2023-07-07 13:27:23,Desktop,click,362.32,home,0
1772,170,2023-11-18 04:10:29,Mobile,add_to_cart,66.75,electronics,0
1773,356,2023-01-13 18:46:53,Mobile,add_to_cart,1819.52,books,0
1774,191,2023-07-03 22:04:03,Desktop,click,26.36,books,1
1775,667,2023-04-21 15:49:57,Desktop,browse,1474.8,fashion,0
1776,422,2023-10-17 17:22:39,Desktop,click,312.77,books,0
1777,700,2023-10-22 18:01:32,Mobile,add_to_cart,1825.34,home,0
1778,7,2023-08-03 19:33:29,Desktop,browse,1786.66,home,0
1779,133,2023-04-30 02:23:55,Mobile,click,1311.26,books,0
1780,747,2023-02-24 09:11:05,Desktop,add_to_cart,1347.75,fashion,1
1781,557,2023-01-27 09:23:03,Mobile,browse,20.62,books,0
1782,761,2023-04-28 09:29:12,Desktop,click,1969.89,books,0
1783,31,2023-08-09 16:19:01,Mobile,browse,1756.89,fashion,0
1784,535,2023-08-19 14:18:22,Desktop,browse,1791.26,home,0
1785,426,2023-02-22 08:04:52,Mobile,add_to_cart,1321.9,electronics,1
1786,394,2023-10-22 04:54:13,Desktop,browse,696.13,books,0
1787,672,2023-11-17 11:14:29,Mobile,browse,1788.36,home,0
1788,363,2023-08-21 16:35:54,Mobile,add_to_cart,590.12,books,0
1789,437,2023-06-07 08:19:38,Desktop,browse,1129.8,electronics,0
1790,670,2023-09-26 11:59:29,Mobile,purchase,208.46,fashion,1
1791,551,2023-01-21 13:24:47,Mobile,purchase,1844.69,home,1
1792,82,2023-02-22 15:12:25,Desktop,browse,290.13,electronics,0
1793,356,2023-10-02 01:32:23,Desktop,browse,457.54,books,0
1794,258,2023-11-09 15:39:52,Desktop,add_to_cart,1120.69,electronics,1
1795,718,2023-10-08 05:51:07,Mobile,click,1530.55,home,0
1796,589,2023-08-02 14:10:33,Mobile,browse,1242.51,fashion,0
1797,524,2023-01-31 12:34:16,Desktop,add_to_cart,471.95,books,0
1798,295,2023-12-03 19:15:45,Mobile,browse,11.88,fashion,0
1799,224,2023-07-02 06:09:51,Mobile,add_to_cart,1516.73,fashion,0
1800,525,2023-01-23 20:12:22,Tablet,browse,1970.56,electronics,0
1801,46,2023-02-01 08:03:12,Mobile,browse,1621.73,electronics,0
1802,667,2023-03-15 22:38:51,Tablet,browse,925.81,home,0
1803,113,2023-01-10 13:33:23,Mobile,purchase,1808.5,home,1
1804,233,2023-02-23 17:37:57,Desktop,click,825.6,fashion,0
1805,17,2023-02-21 03:40:10,Mobile,add_to_cart,1054.62,home,0
1806,360,2023-05-28 23:08:49,Desktop,browse,959.49,fashion,0
1807,223,2023-06-09 07:17:50,Desktop,browse,900.77,books,0
1808,700,2023-01-14 17:13:28,Desktop,browse,1552.63,fashion,0
1809,448,2023-06-27 01:26:37,Mobile,click,1058.27,home,0
1810,365,2023-02-22 02:04:12,Mobile,click,640.27,home,0
1811,675,2023-12-01 11:31:26,Desktop,click,523.73,fashion,0
1812,326,2023-01-22 04:07:39,Desktop,browse,85.12,electronics,0
1813,467,2023-01-30 07:33:56,Desktop,purchase,1170.56,fashion,1
1814,414,2023-07-10 08:51:39,Mobile,browse,467.62,fashion,0
1815,455,2023-09-17 08:54:43,Desktop,purchase,304.79,electronics,1
1816,586,2023-07-24 18:48:28,Mobile,browse,1311.12,books,0
1817,233,2023-02-28 04:37:43,Desktop,click,1365.61,electronics,0
1818,224,2023-09-21 05:17:33,Desktop,browse,1506.79,home,0
1819,412,2023-01-12 03:04:45,Desktop,click,1012.12,electronics,0
1820,572,2023-04-29 08:29:24,Desktop,click,1789.17,home,0
1821,335,2023-10-17 16:24:55,Tablet,click,1873.32,home,0
1822,222,2023-12-04 19:18:37,Desktop,click,1616.67,fashion,0
1823,37,2023-09-05 05:52:33,Desktop,add_to_cart,1274.83,fashion,1
1824,278,2023-12-20 01:27:27,Desktop,click,614.4,books,0
1825,196,2023-05-07 02:55:53,Desktop,add_to_cart,1966.06,home,1
1826,484,2023-03-16 05:46:51,Desktop,browse,555.53,fashion,0
1827,242,2023-12-27 01:42:15,Desktop,click,413.29,home,0
1828,324,2023-07-23 01:32:53,Mobile,click,889.89,books,0
1829,731,2023-02-18 22:01:07,Mobile,browse,123.11,home,0
1830,192,2023-03-20 01:59:49,Desktop,click,1957.2,books,1
1831,17,2023-08-29 22:14:37,Desktop,browse,1180.98,books,0
1832,524,2023-12-15 12:07:26,Tablet,browse,1118.33,books,0
1833,401,2023-06-03 21:17:03,Desktop,browse,1315.03,fashion,1
1834,705,2023-10-01 14:54:47,Desktop,browse,999.08,electronics,0
1835,22,2023-04-06 18:58:32,Desktop,click,73.81,electronics,0
1836,474,2023-08-02 07:39:24,Desktop,click,1228.5,fashion,0
1837,120,2023-10-21 08:00:35,Mobile,purchase,1435.19,home,1
1838,210,2023-07-28 17:06:27,Desktop,add_to_cart,839.33,fashion,0
1839,306,2023-12-09 02:08:17,Mobile,browse,1517.02,home,0
1840,270,2023-03-29 22:16:05,Desktop,add_to_cart,461.73,books,0
1841,704,2023-11-02 20:32:02,Desktop,add_to_cart,450.34,fashion,0
1842,687,2023-09-21 04:44:06,Mobile,click,331.22,electronics,0
1843,285,2023-11-21 16:03:43,Desktop,click,750.27,home,0
1844,716,2023-11-16 20:26:20,Mobile,purchase,1695.55,fashion,1
1845,676,2023-06-06 14:49:30,Desktop,click,1657.55,fashion,0
1846,763,2023-06-05 02:40:15,Mobile,purchase,771.82,home,1
1847,227,2023-05-19 01:24:20,Desktop,browse,1182.35,books,0
1848,381,2023-05-01 21:13:56,Mobile,browse,1444.42,books,0
1849,460,2023-03-06 16:48:39,Desktop,click,490.0,books,0
1850,7,2023-04-17 19:45:17,Mobile,click,344.6,books,0
1851,29,2023-05-27 16:59:18,Desktop,add_to_cart,1944.47,home,0
1852,33,2023-05-17 09:39:42,Mobile,purchase,1238.94,electronics,1
1853,646,2023-06-11 23:48:29,Desktop,browse,1963.02,fashion,0
1854,79,2023-04-10 21:48:53,Tablet,browse,682.13,fashion,0
1855,459,2023-12-04 16:10:55,Desktop,add_to_cart,1409.03,books,0
1856,570,2023-11-03 20:11:24,Desktop,click,452.98,home,0
1857,538,2023-05-21 15:48:38,Desktop,browse,529.79,electronics,0
1858,482,2023-03-24 23:24:44,Desktop,click,1028.69,electronics,0
1859,430,2023-06-26 22:05:58,Desktop,add_to_cart,646.04,fashion,0
1860,738,2023-07-17 23:45:49,Tablet,add_to_cart,343.57,books,1
1861,285,2023-04-22 22:37:02,Tablet,click,533.13,fashion,0
1862,516,2023-02-25 07:00:56,Desktop,browse,81.14,fashion,0
1863,99,2023-06-28 08:20:05,Tablet,purchase,1411.8,electronics,1
1864,397,2023-07-05 01:50:38,Mobile,click,989.31,home,0
1865,489,2023-08-06 10:23:39,Desktop,click,197.54,electronics,0
1866,39,2023-11-12 09:16:17,Mobile,browse,351.67,fashion,0
1867,271,2023-08-05 11:58:36,Mobile,add_to_cart,214.04,books,0
1868,797,2023-04-30 10:10:34,Tablet,browse,1229.06,books,0
1869,157,2023-06-24 22:51:31,Desktop,browse,197.48,home,0
1870,75,2023-01-23 06:29:42,Mobile,click,1511.02,home,0
1871,130,2023-08-01 15:34:23,Desktop,browse,50.82,home,0
1872,687,2023-08-23 06:13:14,Desktop,click,506.26,fashion,0
1873,84,2023-01-13 18:49:49,Desktop,browse,1782.43,fashion,0
1874,22,2023-04-11 00:14:24,Tablet,click,1439.88,home,0
1875,459,2023-01-24 11:10:22,Mobile,browse,155.21,books,0
1876,539,2023-12-30 03:47:46,Mobile,browse,1644.04,books,0
1877,707,2023-01-11 05:49:15,Mobile,browse,991.14,books,0
1878,382,2023-09-30 22:44:05,Desktop,purchase,1695.1,fashion,1
1879,748,2023-10-08 19:19:50,Desktop,add_to_cart,1205.47,electronics,1
1880,440,2023-04-04 18:27:51,Desktop,browse,1366.85,books,0
1881,604,2023-07-20 12:01:38,Desktop,add_to_cart,1987.07,books,1
1882,21,2023-01-21 17:31:48,Mobile,click,472.35,books,0
1883,303,2023-12-06 13:35:24,Mobile,purchase,1251.65,home,1
1884,84,2023-07-30 04:38:29,Desktop,browse,926.04,fashion,0
1885,774,2023-05-20 02:42:06,Desktop,click,88.51,home,0
1886,659,2023-10-20 16:53:44,Desktop,browse,38.8,home,0
1887,453,2023-10-25 11:15:42,Desktop,browse,247.26,electronics,0
1888,387,2023-04-11 05:37:25,Tablet,purchase,1301.69,home,1
1889,507,2023-10-31 09:39:13,Mobile,click,1138.65,electronics,0
1890,257,2023-12-25 22:09:48,Mobile,browse,1111.32,home,0
1891,570,2023-01-28 05:55:16,Desktop,browse,73.39,books,0
1892,527,2023-02-10 23:31:38,Desktop,add_to_cart,943.91,fashion,1
1893,162,2023-12-21 04:26:00,Desktop,click,1850.0,home,0
1894,163,2023-10-30 08:33:11,Mobile,browse,801.21,electronics,0
1895,793,2023-05-26 07:00:16,Mobile,purchase,1253.6,fashion,1
1896,792,2023-09-13 09:01:07,Desktop,browse,1561.84,electronics,0
1897,524,2023-08-15 17:53:47,Mobile,browse,1570.01,books,0
1898,786,2023-08-24 17:14:07,Desktop,purchase,1043.37,home,1
1899,271,2023-12-27 20:21:30,Mobile,browse,1717.32,fashion,0
1900,492,2023-01-13 13:03:34,Tablet,browse,788.84,books,0
1901,208,2023-07-29 01:07:58,Mobile,click,1778.5,home,1
1902,539,2023-08-17 21:46:29,Mobile,add_to_cart,488.05,home,1
1903,584,2023-04-10 14:01:59,Desktop,browse,567.63,electronics,0
1904,60,2023-01-31 01:07:22,Desktop,purchase,115.71,electronics,1
1905,430,2023-01-16 13:37:32,Desktop,add_to_cart,1593.21,books,1
1906,657,2023-05-17 03:59:49,Desktop,browse,839.94,electronics,0
1907,605,2023-11-25 18:55:11,Mobile,add_to_cart,465.94,books,1
1908,309,2023-06-15 14:05:33,Mobile,browse,471.26,books,0
1909,520,2023-11-06 09:39:14,Desktop,click,1803.79,books,0
1910,591,2023-04-10 05:10:24,Mobile,add_to_cart,1669.49,electronics,0
1911,27,2023-04-19 23:51:26,Desktop,purchase,1111.53,fashion,1
1912,686,2023-12-09 07:24:41,Desktop,browse,1236.06,books,0
1913,562,2023-06-22 22:30:06,Desktop,click,953.91,fashion,0
1914,199,2023-08-25 06:51:44,Desktop,click,789.42,home,0
1915,387,2023-06-11 02:04:53,Desktop,browse,1831.8,electronics,0
1916,349,2023-08-04 19:20:39,Desktop,browse,259.97,electronics,0
1917,693,2023-09-21 15:06:23,Desktop,browse,842.71,fashion,0
1918,536,2023-09-20 00:49:54,Tablet,click,695.68,home,0
1919,378,2023-10-19 19:14:40,Desktop,click,1001.32,home,1
1920,558,2023-10-01 13:07:14,Desktop,browse,920.69,books,1
1921,527,2023-01-03 13:08:11,Desktop,add_to_cart,1042.59,electronics,1
1922,153,2023-01-28 01:33:14,Mobile,add_to_cart,288.44,home,0
1923,734,2023-11-22 02:02:51,Desktop,click,1031.15,home,0
1924,206,2023-05-29 13:08:35,Mobile,browse,492.41,books,0
1925,455,2023-01-28 23:12:44,Mobile,click,376.82,books,1
1926,273,2023-11-06 22:05:26,Mobile,browse,139.02,fashion,0
1927,236,2023-03-06 04:37:06,Mobile,browse,1527.68,electronics,0
1928,740,2023-12-22 23:53:25,Desktop,add_to_cart,860.61,home,0
1929,521,2023-01-21 01:58:50,Desktop,browse,1257.02,fashion,0
1930,678,2023-09-09 01:53:48,Desktop,browse,1457.91,electronics,1
1931,726,2023-08-23 15:58:34,Mobile,browse,1361.84,fashion,0
1932,501,2023-08-15 14:37:44,Desktop,browse,946.3,electronics,1
1933,117,2023-01-13 04:58:03,Desktop,browse,781.92,electronics,0
1934,386,2023-11-09 11:57:39,Tablet,purchase,758.16,home,1
1935,344,2023-02-18 23:21:18,Desktop,browse,1283.7,electronics,0
1936,584,2023-04-28 11:55:32,Mobile,browse,994.64,books,0
1937,395,2023-02-23 17:01:09,Mobile,browse,1699.77,home,0
1938,64,2023-05-18 21:06:26,Desktop,purchase,1750.66,books,1
1939,717,2023-02-22 23:52:39,Desktop,click,349.42,fashion,0
1940,721,2023-02-13 00:33:55,Desktop,browse,281.1,fashion,0
1941,72,2023-10-30 11:19:05,Mobile,add_to_cart,1264.5,electronics,0
1942,789,2023-02-22 04:47:21,Mobile,browse,609.44,electronics,0
1943,274,2023-03-15 14:42:55,Mobile,browse,46.96,books,0
1944,320,2023-02-15 06:25:54,Tablet,browse,1778.4,books,1
1945,338,2023-01-13 07:07:05,Mobile,browse,461.53,books,0
1946,366,2023-06-14 12:29:10,Desktop,browse,1859.27,fashion,1
1947,495,2023-04-12 15:39:56,Desktop,click,1437.69,books,0
1948,607,2023-10-07 03:42:11,Mobile,browse,1527.68,home,0
1949,166,2023-09-15 17:45:27,Desktop,click,410.91,home,1
1950,544,2023-12-03 23:57:06,Desktop,browse,476.05,fashion,0
1951,11,2023-12-22 23:31:59,Mobile,browse,1047.32,books,0
1952,301,2023-05-18 17:30:14,Desktop,click,352.48,books,0
1953,729,2023-06-12 10:55:46,Tablet,purchase,617.81,electronics,1
1954,102,2023-04-21 19:33:31,Mobile,browse,649.71,home,0
1955,425,2023-04-12 15:07:58,Desktop,click,327.66,fashion,0
1956,392,2023-01-17 03:24:14,Tablet,browse,418.31,books,0
1957,779,2023-09-25 15:28:54,Desktop,browse,1579.22,electronics,0
1958,214,2023-07-01 07:57:01,Desktop,browse,342.72,fashion,0
1959,691,2023-01-24 21:14:01,Desktop,browse,66.63,fashion,0
1960,88,2023-01-29 12:48:41,Desktop,browse,1262.42,home,0
1961,553,2023-06-20 22:36:58,Desktop,browse,1952.21,books,0
1962,401,2023-08-16 16:43:17,Desktop,add_to_cart,669.12,fashion,0
1963,588,2023-07-07 23:29:37,Desktop,browse,246.12,electronics,0
1964,46,2023-12-12 11:47:11,Desktop,click,1145.07,electronics,0
1965,672,2023-08-18 01:20:37,Mobile,browse,1813.64,fashion,0
1966,463,2023-11-17 23:06:03,Mobile,click,1570.28,electronics,0
1967,592,2023-12-06 19:47:12,Desktop,click,1248.81,fashion,0
1968,310,2023-04-29 13:36:34,Desktop,browse,636.96,electronics,0
